member_id,first_name,last_name,join_date,city,state,credit_score,email,phone,account_status
MBR-000907,Carol,Flores,07/31/2011,Weatherford,TX,571.0,carol.flores597@gmail.com,(972)746-6421,Active
MBR-000908,Barbara,Rivera,01/21/2012,Fort Worth,TX,739.0,barbara.rivera444@gmail.com,(682)315-1819,Active
MBR-000909,NANCY,Walker,06/17/2016,Benbrook,TX,731.0,nancy.walker886@gmail.com,(972)289-9316,Active
MBR-000910,Elizabeth,Gonzalez,03/13/2014,Southlake,TX,850.0,elizabeth.gonzalez775@gmail.com,(682)504-5861,Active
MBR-000911,Steven,Jackson,08/14/2013,Dallas,TX,655.0,steven.jackson64@yahoo.com,(214)850-1989,Active
MBR-000911,Steven,Jackson,08/14/2013,Dallas,TX,655.0,steven.jackson64@yahoo.com,(214)850-1989,Active
MBR-000912,Barbara,Lee,03/12/2023,Grapevine,TX,697.0,barbara.lee715@gmail.com,(817)682-5299,Active
MBR-000913,Anna,Mitchell,04/08/2014,Mansfield,TX,699.0,anna.mitchell602@yahoo.com,(214)519-8617,Active
MBR-000914,Karen,Martinez,08/25/2018,Hurst,TX,806.0,karen.martinez973@yahoo.com,(682)907-6189,Inactive
MBR-000915,Karen,  Nguyen,02/15/2014,Cleburne,TX,672.0,karen.nguyen98@yahoo.com,(972)253-5438,Active
MBR-000916,Gary,Hill,03/12/2021,Hurst,TX,702.0,gary.hill446@gmail.com,(682)599-1979,Active
MBR-000917,Amy,Wilson,05/04/2019,North Richland Hills,TX,728.0,amy.wilson14@gmail.com,(682)446-6089,Active
MBR-000918,Thomas,White,09/06/2022,North Richland Hills,TX,694.0,thomas.white65@yahoo.com,(214)527-5032,Closed
MBR-000919,Kimberly,Scott,08/23/2017,Benbrook,TX,644.0,kimberly.scott813@yahoo.com,(682)230-6272,Active
MBR-000920,Larry,Walker,06/08/2010,Southlake,TX,695.0,larry.walker524@gmail.com,(972)868-3430,Active
MBR-000921,Laura,  Harris,05/02/2014,Burleson,TX,765.0,laura.harris729@yahoo.com,(817)585-5040,Closed
MBR-000922,Gary,Lee,07/26/2023,Watauga,TX,597.0,gary.lee205@gmail.com,(682)711-2972,Active
MBR-000923,Mary,Martin,11/09/2015,Cleburne,TX,690.0,mary.martin148@yahoo.com,(817)767-7904,Active
MBR-000924,Kenneth,Miller,02/19/2016,Euless,TX,623.0,,(972)391-3668,Active
MBR-000925,Timothy,Scott,07/28/2010,Hurst,TX,775.0,timothy.scott662@yahoo.com,N/A,Active
MBR-000926,Amy,Jones,07/11/2011,Weatherford,TX,558.0,amy.jones156@yahoo.com,(682)830-4850,Active
MBR-000927,Linda,King,05/04/2019,Bedford,TX,635.0,linda.king712@yahoo.com,(817)933-4395,Active
MBR-000928,Michael,Adams,01/22/2015,North Richland Hills,TX,,michael.adams44@yahoo.com,(682)256-3255,Active
MBR-000929,REBECCA,Scott,07/11/2011,Arlington,TX,805.0,rebecca.scott205@gmail.com,(682)335-9052,Active
MBR-000930,Jonathan,Smith,01/29/2024,White Settlement,TX,674.0,jonathan.smith289@yahoo.com,(214)623-7363,Active
MBR-000931,Andrew,Lewis,08/25/2010,Euless,TX,635.0,andrew.lewis618@gmail.com,(972)309-4028,Active
MBR-000932,Joshua,Hall,10/22/2014,Benbrook,TX,830.0,joshua.hall838@yahoo.com,(972)155-4765,Active
MBR-000933,Kevin,Wilson,03/16/2021,Bedford,TX,564.0,kevin.wilson738@yahoo.com,(972)716-3707,Active
MBR-000934,Susan,Smith,09/13/2010,White Settlement,TX,504.0,susan.smith52@gmail.com,(214)100-5971,Closed
MBR-000935,Melissa,Jones,04/12/2016,Hurst,TX,715.0,melissa.jones670@yahoo.com,(817)222-5948,Active
MBR-000936,Patricia,Walker,12/01/2013,Fort Worth,TX,639.0,patricia.walker116@yahoo.com,(682)566-5475,Active
MBR-000937,Patricia,Williams,02/26/2021,Hurst,TX,598.0,patricia.williams851@gmail.com,(682)113-1721,Active
MBR-000938,Paul,Gonzalez,04/08/2015,Euless,TX,736.0,paul.gonzalez830@yahoo.com,(817)994-8132,Active
MBR-000939,Melissa,Robinson,08/06/2020,Watauga,TX,699.0,melissa.robinson168@yahoo.com,(214)843-9859,Active
MBR-000940,Emily,Martinez,02/03/2021,Watauga,TX,634.0,emily.martinez418@yahoo.com,(972)188-5148,Active
MBR-000941,Jennifer,Perez,05/11/2021,Weatherford,TX,577.0,jennifer.perez614@yahoo.com,(682)971-3285,Closed
MBR-000942,Anna,Williams,08/27/2021,Denton,TX,749.0,anna.williams590@yahoo.com,(682)857-4715,Inactive
MBR-000943,Eric,Nelson,10/23/2018,Mansfield,TX,732.0,eric.nelson591@yahoo.com,(972)804-2743,Inactive
MBR-000944,Nicholas,Miller,02/08/2021,Weatherford,TX,672.0,nicholas.miller938@yahoo.com,(214)347-7653,Active
MBR-000945,Anthony,  Lopez,08/08/2011,Dallas,TX,827.0,anthony.lopez260@gmail.com,(817)532-6857,Active
MBR-000946,Kathleen,Green,10/16/2023,Benbrook,TX,594.0,kathleen.green43@gmail.com,(817)611-6236,Active
MBR-000947,Emma,Flores,11/15/2017,North Richland Hills,TX,557.0,emma.flores28@yahoo.com,(972)877-2422,Active
MBR-000948,Carol,Thomas,07/16/2023,North Richland Hills,TX,624.0,carol.thomas36@yahoo.com,(972)321-7727,Active
MBR-000949,Nancy,Robinson,02/29/2016,Benbrook,TX,676.0,nancy.robinson398@gmail.com,(817)359-2927,Active
MBR-000950,Joseph,Baker,06/22/2013,Dallas,TX,699.0,joseph.baker204@gmail.com,(682)105-7345,Active
MBR-000951,Justin,Young,02/17/2015,Euless,TX,660.0,justin.young828@gmail.com,(817)203-3694,Active
MBR-000952,Robert,Rivera,10/12/2021,Grapevine,TX,708.0,robert.rivera651@gmail.com,(972)585-1549,Active
MBR-000953,Stephanie,Allen,06/16/2015,Weatherford,TX,579.0,stephanie.allen124@yahoo.com,(817)684-4060,Active
MBR-000954,Nancy,Nguyen,04/09/2019,Denton,TX,795.0,,(682)250-5920,Active
MBR-000955,Justin,King,03/14/2010,Keller,TX,673.0,justin.king902@gmail.com,(214)349-8870,Active
MBR-000956,Anna,Jones,04/11/2013,Weatherford,TX,769.0,anna.jones879@gmail.com,(817)589-9411,Inactive
MBR-000957,Dorothy,Clark,05/04/2011,Hurst,TX,707.0,dorothy.clark44@gmail.com,(972)128-4155,Active
MBR-000958,Brandon,Allen,02/13/2019,Granbury,TX,716.0,brandon.allen248@gmail.com,(214)609-2229,Active
MBR-000959,Melissa,Moore,10/27/2018,Burleson,TX,725.0,melissa.moore476@gmail.com,(214)410-9770,Inactive
MBR-000960,Emma,Hall,07/26/2022,White Settlement,TX,715.0,emma.hall614@gmail.com,(682)580-6522,Active
MBR-000961,Paul,Jackson,05/02/2023,Haltom City,TX,731.0,paul.jackson234@yahoo.com,(214)345-4133,Active
MBR-000962,Matthew,Roberts,10/02/2023,Weatherford,TX,786.0,matthew.roberts822@gmail.com,(214)294-6922,Active
MBR-000963,Emily,Green,07/17/2015,Cleburne,TX,695.0,emily.green613@gmail.com,(214)287-9142,Active
MBR-000964,Elizabeth,Taylor,10/16/2012,Bedford,TX,736.0,elizabeth.taylor833@gmail.com,(972)103-2090,Active
MBR-000965,Larry,Clark,06/20/2014,Burleson,TX,672.0,larry.clark53@gmail.com,(972)709-2770,Active
MBR-000966,David,Moore,05/30/2012,Watauga,TX,795.0,david.moore549@yahoo.com,N/A,Active
MBR-000967,Sharon,Thomas,03/04/2015,Mansfield,TX,625.0,sharon.thomas634@gmail.com,(214)665-6792,Inactive
MBR-000968,Anthony,Wright,10/28/2023,Fort Worth,TX,824.0,anthony.wright978@yahoo.com,(214)928-8966,Inactive
MBR-000969,Kimberly,Miller,01/26/2010,Mansfield,TX,676.0,kimberly.miller688@yahoo.com,(972)556-4496,Inactive
MBR-000970,Timothy,  Johnson,02/21/2022,Burleson,TX,565.0,timothy.johnson211@gmail.com,(972)547-9584,Active
MBR-000971,Elizabeth,Hill,06/21/2018,Granbury,TX,690.0,elizabeth.hill807@gmail.com,(682)421-6787,Active
MBR-000972,Larry,  Thomas,06/23/2024,Dallas,TX,625.0,larry.thomas464@gmail.com,(817)498-6655,Active
MBR-000973,Paul,White,10/30/2015,North Richland Hills,TX,747.0,paul.white162@yahoo.com,(682)966-1594,Active
MBR-000974,Michael,Taylor,10/12/2011,Haltom City,TX,627.0,michael.taylor955@yahoo.com,(682)400-3320,Active
MBR-000975,Barbara,Flores,03/04/2011,Benbrook,TX,644.0,barbara.flores671@gmail.com,N/A,Active
MBR-000976,Richard,Moore,01/04/2014,Watauga,TX,528.0,richard.moore128@gmail.com,N/A,Active
MBR-000977,Robert,Allen,04/25/2021,Arlington,TX,643.0,robert.allen404@yahoo.com,(817)580-3554,Active
MBR-000978,Joseph,Rivera,07/27/2015,Granbury,TX,486.0,joseph.rivera656@gmail.com,(817)168-7183,Active
MBR-000979,Shirley,Robinson,07/09/2024,Haltom City,TX,553.0,shirley.robinson363@gmail.com,(972)869-5119,Active
MBR-000980,MELISSA,Martin,08/04/2012,White Settlement,TX,740.0,melissa.martin926@gmail.com,(972)406-7121,Active
MBR-000981,Emma,Carter,02/19/2013,Keller,TX,742.0,emma.carter406@yahoo.com,(817)332-8193,Closed
MBR-000982,Ashley,Martinez,05/10/2024,Denton,TX,714.0,ashley.martinez303@yahoo.com,(214)576-7333,Active
MBR-000983,Kathleen,Jones,11/27/2017,Southlake,TX,602.0,kathleen.jones199@yahoo.com,N/A,Active
MBR-000984,Stephanie,Perez,10/01/2023,Euless,TX,676.0,stephanie.perez356@gmail.com,(214)476-1834,Active
MBR-000985,Stephen,Campbell,09/14/2022,Haltom City,TX,679.0,stephen.campbell69@gmail.com,(682)944-7191,Active
MBR-000986,Brandon,Harris,03/09/2016,Bedford,TX,587.0,brandon.harris226@yahoo.com,(214)112-3178,Active
MBR-000987,Anthony,Smith,06/27/2011,Granbury,TX,800.0,anthony.smith880@yahoo.com,(972)905-2082,Active
MBR-000988,Carol,Flores,05/07/2018,North Richland Hills,TX,750.0,carol.flores979@gmail.com,(214)746-6349,Active
MBR-000989,Ashley,Anderson,07/02/2010,Hurst,TX,662.0,ashley.anderson495@yahoo.com,(214)610-7630,Inactive
MBR-000990,Mark,Thomas,05/31/2020,Weatherford,TX,682.0,mark.thomas949@yahoo.com,(214)522-7551,Active
MBR-000991,Kenneth,Brown,10/09/2019,Bedford,TX,696.0,kenneth.brown835@gmail.com,(972)584-1501,Active
MBR-000992,Margaret,Sanchez,08/25/2019,Mansfield,TX,516.0,margaret.sanchez294@yahoo.com,(682)444-3608,Active
MBR-000993,Jason,Young,01/27/2012,Weatherford,TX,660.0,jason.young53@yahoo.com,(682)133-3186,Active
MBR-000994,Lisa,Martin,05/28/2017,Denton,TX,625.0,lisa.martin40@gmail.com,(817)140-1003,Active
MBR-000995,Brandon,King,08/11/2011,White Settlement,TX,599.0,brandon.king292@yahoo.com,(972)720-5259,Active
MBR-000996,Carol,Nelson,08/26/2013,North Richland Hills,TX,657.0,carol.nelson830@gmail.com,(214)400-7571,Active
MBR-000997,Karen,Williams,10/13/2011,Arlington,TX,823.0,karen.williams602@gmail.com,(682)210-8355,Active
MBR-000998,Edward,Davis,06/14/2024,Watauga,TX,731.0,edward.davis747@gmail.com,(682)584-1554,Active
MBR-000999,Amy,Robinson,10/07/2024,Bedford,TX,634.0,amy.robinson803@gmail.com,(214)560-3177,Inactive
MBR-001000,Nancy,Smith,09/06/2013,Burleson,TX,725.0,nancy.smith426@yahoo.com,(214)251-1688,Active
MBR-001001,Mary,Green,02/03/2018,Southlake,TX,791.0,mary.green820@gmail.com,(214)102-2713,Active
MBR-001002,Nicholas,Moore,11/27/2021,Bedford,TX,753.0,nicholas.moore911@gmail.com,(682)545-1645,Active
MBR-001003,Edward,Nguyen,01/24/2024,Dallas,TX,684.0,edward.nguyen486@gmail.com,(972)574-4783,Active
MBR-001004,Justin,  Taylor,11/09/2018,Burleson,TX,628.0,,(817)327-8360,Inactive
MBR-001005,Rebecca,Johnson,04/03/2021,Keller,TX,735.0,rebecca.johnson788@gmail.com,(817)608-4496,Active
MBR-001006,Daniel,  Wright,09/18/2024,Cleburne,TX,711.0,daniel.wright15@gmail.com,(817)436-5023,Active
MBR-001007,Rebecca,Hernandez,07/26/2019,Cleburne,TX,751.0,rebecca.hernandez747@yahoo.com,(817)883-5731,Inactive
MBR-001008,James,Thomas,06/25/2011,Burleson,TX,730.0,james.thomas989@yahoo.com,(972)445-2989,Active
MBR-001009,Amanda,Garcia,12/03/2017,Granbury,TX,763.0,amanda.garcia398@gmail.com,(214)842-1298,Active
MBR-001010,Eric,Hall,12/30/2021,Cleburne,TX,637.0,eric.hall491@gmail.com,(214)130-6573,Active
MBR-001011,Helen,Green,11/04/2020,Benbrook,TX,785.0,helen.green766@gmail.com,(682)954-9099,Active
MBR-001012,Pamela,Thompson,05/21/2010,Grapevine,TX,695.0,pamela.thompson665@yahoo.com,(817)422-8593,Active
MBR-001013,Stephen,Campbell,08/23/2017,Denton,TX,846.0,,(214)351-6112,Closed
MBR-001014,Dorothy,Harris,06/07/2013,Burleson,TX,624.0,dorothy.harris349@gmail.com,N/A,Active
MBR-001015,Sarah,King,07/11/2023,White Settlement,TX,818.0,sarah.king873@yahoo.com,(817)197-5328,Active
MBR-001016,Donna,Carter,05/05/2022,Watauga,TX,695.0,donna.carter935@gmail.com,(214)665-5874,Active
MBR-001017,Michael,Rodriguez,07/18/2011,Denton,TX,627.0,michael.rodriguez972@gmail.com,(817)209-8814,Inactive
MBR-001018,Ashley,Garcia,06/29/2017,Granbury,TX,641.0,ashley.garcia190@gmail.com,(817)745-1275,Active
MBR-001019,Edward,Smith,09/24/2021,Burleson,TX,654.0,edward.smith591@gmail.com,(682)604-9971,Active
MBR-001020,Emma,Clark,12/21/2022,Keller,TX,713.0,,(817)823-7884,Active
MBR-001021,Pamela,Lopez,05/16/2024,Benbrook,TX,721.0,,(682)235-1658,Active
MBR-001022,Joseph,Torres,01/24/2010,Cleburne,TX,634.0,joseph.torres735@yahoo.com,(817)523-2752,Closed
MBR-001023,Timothy,Nelson,08/21/2021,Burleson,TX,678.0,timothy.nelson455@gmail.com,(682)311-7376,Active
MBR-001024,Steven,Smith,09/20/2019,Euless,TX,850.0,steven.smith163@yahoo.com,(817)866-8516,Active
MBR-001025,Jacob,Carter,11/17/2021,Dallas,TX,818.0,jacob.carter601@gmail.com,(214)759-4675,Active
MBR-001026,Sarah,Johnson,04/05/2015,North Richland Hills,TX,714.0,sarah.johnson394@yahoo.com,(682)212-5385,Active
MBR-001027,Robert,Jones,09/21/2022,Denton,TX,683.0,robert.jones248@gmail.com,(214)929-5002,Active
MBR-001028,AMY,King,01/28/2010,Weatherford,TX,689.0,amy.king982@yahoo.com,(972)681-6591,Active
MBR-001029,Emma,Gonzalez,02/08/2024,Bedford,TX,729.0,emma.gonzalez686@gmail.com,(214)198-7224,Active
MBR-001030,Kevin,Young,02/08/2015,Hurst,TX,598.0,kevin.young981@gmail.com,(817)205-3244,Active
MBR-001031,Stephen,Lewis,01/16/2013,Mansfield,TX,659.0,stephen.lewis756@yahoo.com,(214)199-1599,Inactive
MBR-001032,Barbara,Perez,04/24/2015,White Settlement,TX,546.0,barbara.perez122@yahoo.com,(214)910-9796,Active
MBR-001033,James,Young,11/08/2014,Hurst,TX,711.0,james.young909@yahoo.com,(817)615-4757,Active
MBR-001034,Patricia,Mitchell,03/09/2012,Benbrook,TX,731.0,patricia.mitchell22@gmail.com,(682)276-3571,Active
MBR-001035,Laura,Anderson,11/16/2023,Weatherford,TX,641.0,laura.anderson33@yahoo.com,(682)475-5908,Active
MBR-001036,John,Wright,12/05/2013,Hurst,TX,805.0,john.wright112@yahoo.com,(682)316-2199,Active
MBR-001037,Shirley,Nguyen,02/19/2023,Southlake,TX,581.0,shirley.nguyen908@gmail.com,(682)559-7961,Active
MBR-001038,Robert,Gonzalez,02/07/2019,Keller,TX,562.0,robert.gonzalez385@gmail.com,(972)193-2889,Active
MBR-001039,Ronald,Adams,01/09/2023,Weatherford,TX,697.0,ronald.adams55@gmail.com,(682)918-3071,Active
MBR-001040,Shirley,Wright,02/06/2012,Burleson,TX,763.0,shirley.wright268@yahoo.com,(682)947-3921,Active
MBR-001041,Charles,Flores,12/03/2019,Dallas,TX,814.0,charles.flores433@gmail.com,(817)855-6273,Active
MBR-001041,Charles,Flores,12/03/2019,Dallas,TX,814.0,charles.flores433@gmail.com,(817)855-6273,Active
MBR-001042,Patricia,Campbell,09/06/2010,Dallas,TX,643.0,patricia.campbell331@yahoo.com,(817)184-4119,Active
MBR-001043,Nicole,Johnson,05/11/2013,Grapevine,TX,766.0,nicole.johnson321@yahoo.com,(817)913-9257,Active
MBR-001044,Kathleen,Jackson,01/06/2021,Haltom City,TX,676.0,kathleen.jackson933@gmail.com,(682)279-5734,Active
MBR-001045,Michael,Smith,11/11/2015,Mansfield,TX,666.0,michael.smith387@yahoo.com,(214)190-6922,Active
MBR-001046,Angela,Anderson,03/19/2017,Grapevine,TX,750.0,,(214)941-3789,Active
MBR-001047,Edward,Hill,10/11/2023,Watauga,TX,732.0,edward.hill472@gmail.com,(817)890-9615,Inactive
MBR-001048,Jessica,Scott,11/14/2021,Fort Worth,TX,553.0,jessica.scott268@gmail.com,(214)977-3907,Active
MBR-001049,David,Sanchez,01/03/2016,Mansfield,TX,798.0,david.sanchez159@gmail.com,(682)813-7554,Active
MBR-001050,Christopher,Johnson,06/12/2015,Hurst,TX,790.0,christopher.johnson775@gmail.com,(214)839-9656,Active
MBR-001051,Deborah,Hernandez,12/15/2017,Grapevine,TX,629.0,deborah.hernandez776@yahoo.com,(817)291-7607,Inactive
MBR-001052,Robert,Nelson,11/25/2011,North Richland Hills,TX,711.0,robert.nelson387@yahoo.com,(214)983-5761,Active
MBR-001053,Donald,Scott,03/27/2021,Haltom City,TX,719.0,donald.scott183@gmail.com,(214)439-3199,Active
MBR-001054,Emily,Thomas,08/04/2014,Cleburne,TX,700.0,emily.thomas214@gmail.com,(214)298-9621,Active
MBR-001055,Richard,Rivera,06/16/2023,Euless,TX,635.0,richard.rivera539@gmail.com,(817)657-1791,Active
MBR-001056,Michelle,Anderson,11/18/2010,Hurst,TX,626.0,michelle.anderson876@yahoo.com,(817)185-9272,Active
MBR-001057,Shirley,Smith,03/29/2010,Granbury,TX,677.0,shirley.smith214@gmail.com,(817)700-2748,Active
MBR-001057,Shirley,Smith,03/29/2010,Granbury,TX,677.0,shirley.smith214@gmail.com,(817)700-2748,Active
MBR-001058,Kevin,Walker,04/13/2024,North Richland Hills,TX,773.0,kevin.walker271@gmail.com,(817)842-7807,Inactive
MBR-001059,Elizabeth,Martin,07/17/2023,Dallas,TX,723.0,elizabeth.martin828@yahoo.com,(214)211-9834,Closed
MBR-001060,Matthew,Hernandez,07/15/2013,Cleburne,TX,650.0,matthew.hernandez622@gmail.com,(682)175-4934,Inactive
MBR-001061,Emily,Rodriguez,08/28/2021,Watauga,TX,741.0,emily.rodriguez418@gmail.com,(817)949-7010,Active
MBR-001062,Jennifer,King,02/26/2012,Denton,TX,452.0,jennifer.king765@yahoo.com,(817)143-4161,Active
MBR-001063,Patricia,Harris,06/15/2013,Euless,TX,771.0,patricia.harris75@yahoo.com,(682)202-3875,Active
MBR-001064,Susan,Young,01/19/2024,North Richland Hills,TX,540.0,susan.young435@gmail.com,(682)736-4454,Active
MBR-001065,Shirley,Lewis,05/09/2014,Southlake,TX,651.0,shirley.lewis306@yahoo.com,(682)517-1755,Active
MBR-001066,Robert,Hill,01/25/2011,Haltom City,TX,590.0,,(817)922-5740,Active
MBR-001067,Scott,Rivera,11/06/2022,White Settlement,TX,576.0,scott.rivera966@gmail.com,(972)990-5856,Inactive
MBR-001068,Barbara,King,08/18/2016,Weatherford,TX,772.0,barbara.king549@gmail.com,(972)752-5066,Active
MBR-001069,Matthew,Lopez,04/09/2014,Denton,TX,642.0,matthew.lopez190@gmail.com,(682)401-3314,Active
MBR-001070,Brenda,Walker,06/23/2013,Bedford,TX,707.0,brenda.walker656@yahoo.com,(972)131-8241,Active
MBR-001071,Nicole,White,08/01/2024,Mansfield,TX,676.0,nicole.white921@gmail.com,(682)773-1286,Active
MBR-001072,Charles,Hall,09/13/2022,White Settlement,TX,718.0,charles.hall445@yahoo.com,(682)515-6877,Active
MBR-001073,Elizabeth,Wilson,05/03/2010,Watauga,TX,686.0,elizabeth.wilson494@gmail.com,(817)788-3387,Inactive
MBR-001074,Paul,Sanchez,02/22/2022,Weatherford,TX,577.0,paul.sanchez247@gmail.com,(214)970-9339,Active
MBR-001075,Angela,Ramirez,06/20/2023,Bedford,TX,759.0,angela.ramirez930@gmail.com,(817)156-2913,Active
MBR-001076,Patricia,Brown,06/27/2011,Bedford,TX,640.0,patricia.brown541@yahoo.com,(214)182-5801,Active
MBR-001077,Betty,Nguyen,12/11/2019,Hurst,TX,555.0,betty.nguyen643@yahoo.com,(214)325-5584,Closed
MBR-001078,Sarah,Campbell,01/17/2019,Hurst,TX,645.0,sarah.campbell688@yahoo.com,(682)452-1318,Inactive
MBR-001079,Christopher,Torres,07/01/2023,Dallas,TX,800.0,christopher.torres788@gmail.com,(817)506-9584,Active
MBR-001080,Kenneth,Thompson,11/03/2013,Cleburne,TX,748.0,,(972)211-8654,Active
MBR-001081,Nicole,Hernandez,01/04/2010,Bedford,TX,652.0,nicole.hernandez116@yahoo.com,(972)343-9409,Active
MBR-001082,Laura,Jones,03/25/2022,Keller,TX,652.0,laura.jones315@yahoo.com,(817)843-3763,Active
MBR-001083,Kimberly,Jackson,03/10/2011,Mansfield,TX,654.0,kimberly.jackson463@yahoo.com,(214)951-2664,Active
MBR-001084,Nancy,Jones,04/25/2010,Granbury,TX,846.0,nancy.jones655@yahoo.com,(972)940-9785,Active
MBR-001085,Gary,Campbell,08/09/2023,Euless,TX,710.0,gary.campbell240@gmail.com,(682)995-9836,Active
MBR-001086,Pamela,Carter,02/01/2020,Fort Worth,TX,714.0,pamela.carter505@gmail.com,(972)512-2949,Active
MBR-001087,Charles,Smith,03/10/2018,Fort Worth,TX,762.0,charles.smith386@gmail.com,(817)774-3800,Active
MBR-001088,Mary,Roberts,07/07/2017,Watauga,TX,699.0,mary.roberts459@gmail.com,(214)514-3463,Active
MBR-001089,Ryan,Carter,04/30/2023,Arlington,TX,659.0,ryan.carter571@gmail.com,(214)340-8044,Inactive
MBR-001090,Kevin,Williams,07/29/2023,Mansfield,TX,664.0,kevin.williams679@gmail.com,(972)836-5108,Active
MBR-001091,David,Adams,11/20/2011,Keller,TX,674.0,david.adams356@gmail.com,(972)929-1586,Active
MBR-001092,Betty,Wright,09/23/2024,Granbury,TX,677.0,betty.wright27@gmail.com,(972)381-7233,Active
MBR-001093,Deborah,Wright,05/13/2013,White Settlement,TX,738.0,deborah.wright589@gmail.com,(972)835-3521,Active
MBR-001094,Kenneth,Baker,10/05/2021,Fort Worth,TX,684.0,kenneth.baker409@gmail.com,(682)477-1849,Active
MBR-001095,Kevin,Baker,03/29/2020,Benbrook,TX,738.0,kevin.baker40@yahoo.com,(817)271-5580,Active
MBR-001096,Ryan,Nguyen,11/03/2018,Cleburne,TX,673.0,ryan.nguyen144@yahoo.com,(214)290-5040,Inactive
MBR-001097,Matthew,Wright,11/04/2022,Denton,TX,686.0,matthew.wright349@gmail.com,(214)181-6371,Active
MBR-001098,Pamela,Hernandez,01/20/2019,Benbrook,TX,520.0,pamela.hernandez227@gmail.com,(682)451-9679,Active
MBR-001099,MELISSA,White,07/30/2010,North Richland Hills,TX,753.0,melissa.white532@yahoo.com,(972)970-6314,Active
MBR-001100,Helen,Davis,06/28/2021,Benbrook,TX,707.0,helen.davis77@gmail.com,(817)592-8933,Active
MBR-001101,George,Wilson,11/06/2018,Keller,TX,759.0,george.wilson91@yahoo.com,(972)210-6353,Active
MBR-001102,Shirley,Miller,05/05/2015,Hurst,TX,448.0,shirley.miller459@gmail.com,(817)116-5354,Active
MBR-001103,Amanda,Lopez,03/29/2020,Bedford,TX,847.0,amanda.lopez631@gmail.com,(817)812-9580,Active
MBR-001104,Angela,King,07/06/2022,Grapevine,TX,668.0,angela.king412@yahoo.com,(682)438-8014,Active
MBR-001105,Kimberly,Martin,10/04/2013,Weatherford,TX,768.0,kimberly.martin505@gmail.com,(214)858-5581,Active
MBR-001106,Brandon,  Jackson,12/27/2013,Haltom City,TX,596.0,brandon.jackson132@yahoo.com,N/A,Active
MBR-001107,Sandra,Nguyen,07/09/2024,Mansfield,TX,729.0,sandra.nguyen75@gmail.com,N/A,Active
MBR-001108,Jason,Scott,02/01/2014,Denton,TX,595.0,jason.scott291@yahoo.com,(972)495-9038,Active
MBR-001109,Emily,Adams,04/09/2019,Weatherford,TX,630.0,emily.adams765@yahoo.com,(214)966-9442,Active
MBR-001110,Daniel,Rivera,03/10/2022,Denton,TX,833.0,daniel.rivera755@yahoo.com,(817)229-4279,Active
MBR-001111,Barbara,King,06/28/2015,Hurst,TX,664.0,barbara.king269@gmail.com,(682)834-8588,Active
MBR-001112,Nancy,Thompson,10/07/2020,Euless,TX,697.0,nancy.thompson329@yahoo.com,(214)675-5352,Active
MBR-001113,Ryan,Harris,10/01/2024,Watauga,TX,749.0,ryan.harris247@gmail.com,(972)154-3976,Active
MBR-001114,Margaret,Torres,09/13/2024,Benbrook,TX,719.0,margaret.torres990@yahoo.com,(817)433-3978,Closed
MBR-001115,Jason,Lee,09/28/2024,Benbrook,TX,692.0,jason.lee78@gmail.com,(682)666-3357,Inactive
MBR-001116,Anthony,Lee,06/21/2022,Keller,TX,709.0,anthony.lee274@gmail.com,(972)842-8586,Active
MBR-001117,Dorothy,Taylor,12/15/2022,North Richland Hills,TX,850.0,dorothy.taylor626@gmail.com,N/A,Active
MBR-001118,Kevin,Thomas,05/14/2023,Euless,TX,675.0,kevin.thomas778@gmail.com,(972)836-2843,Active
MBR-001119,Thomas,Martinez,08/19/2010,Denton,TX,696.0,thomas.martinez138@gmail.com,(972)846-1889,Inactive
MBR-001120,Cynthia,King,04/17/2021,Haltom City,TX,764.0,cynthia.king885@gmail.com,(214)800-4450,Active
MBR-001121,Linda,Carter,11/28/2010,Cleburne,TX,768.0,linda.carter18@yahoo.com,(214)341-7354,Inactive
MBR-001122,Christopher,Wilson,10/18/2022,Dallas,TX,774.0,christopher.wilson24@gmail.com,(682)897-6705,Active
MBR-001123,Betty,Smith,12/07/2022,Hurst,TX,731.0,betty.smith482@yahoo.com,(972)195-2886,Active
MBR-001124,Ryan,Clark,06/19/2020,Weatherford,TX,588.0,ryan.clark55@yahoo.com,(817)218-2846,Active
MBR-001125,Carol,Nelson,11/13/2021,Euless,TX,810.0,carol.nelson955@yahoo.com,(682)137-5810,Inactive
MBR-001126,Joshua,  Roberts,09/07/2021,Denton,TX,588.0,joshua.roberts154@gmail.com,(214)280-2645,Inactive
MBR-001127,Pamela,Nelson,04/29/2017,Weatherford,TX,704.0,pamela.nelson154@gmail.com,(972)231-1280,Inactive
MBR-001128,David,Mitchell,09/11/2024,Fort Worth,TX,619.0,david.mitchell825@gmail.com,(214)231-9135,Inactive
MBR-001129,Stephen,Lee,02/07/2022,Grapevine,TX,674.0,stephen.lee397@yahoo.com,(682)317-1443,Active
MBR-001130,Jessica,White,10/11/2023,Granbury,TX,706.0,jessica.white491@yahoo.com,(972)384-1988,Active
MBR-001131,Edward,Anderson,11/30/2012,Weatherford,TX,705.0,edward.anderson881@yahoo.com,(817)450-6233,Active
MBR-001132,Andrew,Williams,08/08/2015,Arlington,TX,713.0,andrew.williams128@yahoo.com,(214)515-9132,Active
